"","country_name","country_code","date","s1_school_closing","s1_is_general","s2_workplace_closing","s2_is_general","s3_cancel_public_events","s3_is_general","s4_close_public_transport","s4_is_general","s5_public_information_campaigns","s5_is_general","s6_restrictions_on_internal_movement","s6_is_general","s7_international_travel_controls","s8_fiscal_measures","s9_monetary_measures","s10_emergency_investment_in_health_care","s11_investment_in_vaccines","s12_testing_framework","s13_contact_tracing","confirmed_cases","confirmed_deaths","stringency_index","stringency_index_for_display","hospital_beds_per_million","people_per_sq_km","gdp_percap","population_millions","age_percent_0_to_14","age_percent_15_to_64","age_percent_65_UP","percent_smoking_prev","day_of_year","deaths_per_million","cases_per_million","spare_beds_per_million","days_since_first_case"
"16105","Ukraine","UKR",20200402,2,1,2,1,2,1,2,NA,1,1,2,1,3,0,10,0,0,1,2,794,20,95.24,95.24,8800,77.02966735,9249.462135,44.622516,15.81241317,67.75290039,16.43468644,31.7,93,0.44820422048815,17.7937075533796,8782.20629244662,15
"16106","Ukraine","UKR",20200403,2,1,2,1,2,1,2,NA,1,1,2,1,3,0,10,0,0,1,2,804,20,95.24,95.24,8800,77.02966735,9249.462135,44.622516,15.81241317,67.75290039,16.43468644,31.7,94,0.44820422048815,18.0178096636236,8781.98219033638,16
"16107","Ukraine","UKR",20200404,2,1,2,1,2,1,2,NA,1,1,2,1,3,0,10,0,0,1,2,987,23,95.24,95.24,8800,77.02966735,9249.462135,44.622516,15.81241317,67.75290039,16.43468644,31.7,95,0.515434853561373,22.1188782810902,8777.88112171891,17
"16108","Ukraine","UKR",20200405,2,1,2,1,2,1,2,NA,1,1,2,1,3,0,10,0,0,1,2,1096,28,95.24,95.24,8800,77.02966735,9249.462135,44.622516,15.81241317,67.75290039,16.43468644,31.7,96,0.62748590868341,24.5615912827506,8775.43840871725,18
"16109","Ukraine","UKR",20200406,2,1,2,1,2,1,2,NA,1,1,2,1,3,0,10,0,0,1,2,1251,32,95.24,95.24,8800,77.02966735,9249.462135,44.622516,15.81241317,67.75290039,16.43468644,31.7,97,0.71712675278104,28.0351739915338,8771.96482600847,19
"16110","Ukraine","UKR",20200407,2,1,2,1,2,1,2,NA,1,1,2,1,3,0,10,0,0,1,2,1319,38,95.24,95.24,8800,77.02966735,9249.462135,44.622516,15.81241317,67.75290039,16.43468644,31.7,98,0.851588018927485,29.5590683411935,8770.44093165881,20
"16111","Ukraine","UKR",20200408,2,1,2,1,2,1,2,NA,1,1,2,1,3,0,10,0,0,1,2,1462,45,95.24,95.24,8800,77.02966735,9249.462135,44.622516,15.81241317,67.75290039,16.43468644,31.7,99,1.00845949609834,32.7637285176838,8767.23627148232,21
"16112","Ukraine","UKR",20200409,2,1,2,1,2,1,2,NA,1,1,2,1,3,0,10,0,0,1,2,1668,52,95.24,95.24,8800,77.02966735,9249.462135,44.622516,15.81241317,67.75290039,16.43468644,31.7,100,1.16533097326919,37.3802319887117,8762.61976801129,22
"16113","Ukraine","UKR",20200410,2,1,2,1,2,1,2,NA,1,1,2,1,3,0,10,0,0,1,2,1892,57,95.24,95.24,8800,77.02966735,9249.462135,44.622516,15.81241317,67.75290039,16.43468644,31.7,101,1.27738202839123,42.400119258179,8757.59988074182,23
"16114","Ukraine","UKR",20200411,2,1,2,1,2,1,2,NA,1,1,2,1,3,0,10,0,0,1,2,2203,69,95.24,95.24,8800,77.02966735,9249.462135,44.622516,15.81241317,67.75290039,16.43468644,31.7,102,1.54630456068412,49.3696948867697,8750.63030511323,24
"16115","Ukraine","UKR",20200412,2,1,2,1,2,1,2,NA,1,1,2,1,3,0,10,0,0,1,2,2511,73,95.24,95.24,8800,77.02966735,9249.462135,44.622516,15.81241317,67.75290039,16.43468644,31.7,103,1.63594540478175,56.2720398822872,8743.72796011771,25
"16116","Ukraine","UKR",20200413,2,1,2,1,2,1,2,NA,1,1,2,1,3,2389545755,10,0,0,1,2,2777,83,95.24,95.24,8800,77.02966735,9249.462135,44.622516,15.81241317,67.75290039,16.43468644,31.7,104,1.86004751502582,62.2331560147796,8737.76684398522,26
"16117","Ukraine","UKR",20200414,2,1,2,1,2,1,2,NA,1,1,2,1,3,0,NA,0,NA,NA,NA,3102,93,95.24,95.24,8800,77.02966735,9249.462135,44.622516,15.81241317,67.75290039,16.43468644,31.7,105,2.0841496252699,69.5164745977121,8730.48352540229,27
"16118","Ukraine","UKR",20200415,2,1,2,1,2,1,2,NA,1,1,2,1,3,0,NA,0,NA,NA,NA,3372,98,95.24,95.24,8800,77.02966735,9249.462135,44.622516,15.81241317,67.75290039,16.43468644,31.7,106,2.19620068039193,75.5672315743021,8724.4327684257,28
"16119","Ukraine","UKR",20200416,2,1,2,1,2,1,2,NA,1,1,2,1,3,0,NA,0,NA,NA,NA,4161,116,95.24,95.24,8800,77.02966735,9249.462135,44.622516,15.81241317,67.75290039,16.43468644,31.7,107,2.59958447883127,93.2488880725596,8706.75111192744,29
"16120","Ukraine","UKR",20200417,2,1,2,1,2,1,2,NA,1,1,2,1,3,0,NA,0,NA,NA,NA,4462,125,95.24,95.24,8800,77.02966735,9249.462135,44.622516,15.81241317,67.75290039,16.43468644,31.7,108,2.80127637805094,99.9943615909063,8700.00563840909,30
"16121","Ukraine","UKR",20200418,2,1,2,1,2,1,2,NA,1,1,2,1,3,0,NA,0,NA,NA,NA,5106,133,95.24,95.24,8800,77.02966735,9249.462135,44.622516,15.81241317,67.75290039,16.43468644,31.7,109,2.9805580662462,114.426537490625,8685.57346250938,31
"16122","Ukraine","UKR",20200419,2,1,2,1,2,1,2,NA,1,1,2,1,3,0,NA,0,NA,NA,NA,5449,141,95.24,95.24,8800,77.02966735,9249.462135,44.622516,15.81241317,67.75290039,16.43468644,31.7,110,3.15983975444146,122.113239871996,8677.886760128,32
"16123","Ukraine","UKR",20200420,2,1,2,1,2,1,2,NA,1,1,2,1,3,0,NA,0,NA,NA,NA,5710,151,95.24,95.24,8800,77.02966735,9249.462135,44.622516,15.81241317,67.75290039,16.43468644,31.7,111,3.38394186468553,127.962304949367,8672.03769505063,33
"16124","Ukraine","UKR",20200421,2,1,2,1,2,1,2,NA,1,1,2,1,3,0,NA,0,NA,NA,NA,6125,161,95.24,95.24,8800,77.02966735,9249.462135,44.622516,15.81241317,67.75290039,16.43468644,31.7,112,3.60804397492961,137.262542524496,8662.7374574755,34
"16125","Ukraine","UKR",20200422,2,1,2,1,2,1,2,NA,1,1,2,1,3,0,NA,0,NA,NA,NA,6592,174,95.24,95.24,8800,77.02966735,9249.462135,44.622516,15.81241317,67.75290039,16.43468644,31.7,113,3.8993767182469,147.728111072894,8652.27188892711,35
"16126","Ukraine","UKR",20200423,2,1,2,1,2,1,2,NA,1,1,2,1,3,0,NA,0,NA,NA,NA,6592,174,95.24,95.24,8800,77.02966735,9249.462135,44.622516,15.81241317,67.75290039,16.43468644,31.7,114,3.8993767182469,147.728111072894,8652.27188892711,36
"16216","Uruguay","URY",20200330,2,1,1,1,2,1,0,NA,1,NA,1,NA,3,0,9.25,NA,0,1,1,309,1,64.29,64.29,2800,19.70802765,23572.17746,3.449299,20.60798107,64.57749939,14.81451953,23.05,90,0.289913979623106,89.5834197035398,2710.41658029646,1
"16217","Uruguay","URY",20200331,2,1,1,1,2,1,0,NA,1,NA,1,NA,3,0,9.25,NA,0,1,1,320,1,64.29,64.29,2800,19.70802765,23572.17746,3.449299,20.60798107,64.57749939,14.81451953,23.05,91,0.289913979623106,92.7724734793939,2707.22752652061,2
"16218","Uruguay","URY",20200401,2,1,1,1,2,1,0,NA,1,NA,1,NA,3,0,9.25,NA,0,1,1,338,1,64.29,64.29,2800,19.70802765,23572.17746,3.449299,20.60798107,64.57749939,14.81451953,23.05,92,0.289913979623106,97.9909251126098,2702.00907488739,3
"16219","Uruguay","URY",20200402,2,1,1,1,2,1,0,NA,1,NA,1,NA,3,0,9.25,NA,0,1,1,338,2,64.29,64.29,2800,19.70802765,23572.17746,3.449299,20.60798107,64.57749939,14.81451953,23.05,93,0.579827959246212,97.9909251126098,2702.00907488739,4
"16220","Uruguay","URY",20200403,2,1,1,1,2,1,0,NA,1,NA,1,NA,3,0,9.25,NA,0,1,1,369,4,64.29,64.29,2800,19.70802765,23572.17746,3.449299,20.60798107,64.57749939,14.81451953,23.05,94,1.15965591849242,106.978258480926,2693.02174151907,5
"16221","Uruguay","URY",20200404,2,1,1,1,2,1,0,NA,1,NA,1,NA,3,0,9.25,NA,0,1,1,386,4,64.29,64.29,2800,19.70802765,23572.17746,3.449299,20.60798107,64.57749939,14.81451953,23.05,95,1.15965591849242,111.906796134519,2688.09320386548,6
"16222","Uruguay","URY",20200405,2,1,1,1,2,1,0,NA,1,NA,1,NA,3,0,9.25,NA,0,1,1,400,5,64.29,64.29,2800,19.70802765,23572.17746,3.449299,20.60798107,64.57749939,14.81451953,23.05,96,1.44956989811553,115.965591849242,2684.03440815076,7
"16223","Uruguay","URY",20200406,2,1,1,1,2,1,0,NA,1,NA,1,NA,3,0,9.25,NA,0,1,1,406,6,64.29,64.29,2800,19.70802765,23572.17746,3.449299,20.60798107,64.57749939,14.81451953,23.05,97,1.73948387773864,117.705075726981,2682.29492427302,8
"16224","Uruguay","URY",20200407,2,1,1,1,2,1,0,NA,1,NA,1,NA,3,0,9.25,NA,0,1,1,415,6,64.29,64.29,2800,19.70802765,23572.17746,3.449299,20.60798107,64.57749939,14.81451953,23.05,98,1.73948387773864,120.314301543589,2679.68569845641,9
"16225","Uruguay","URY",20200408,2,1,1,1,2,1,0,NA,1,NA,1,NA,3,0,9.25,NA,0,1,1,424,7,64.29,64.29,2800,19.70802765,23572.17746,3.449299,20.60798107,64.57749939,14.81451953,23.05,99,2.02939785736174,122.923527360197,2677.0764726398,10
"16226","Uruguay","URY",20200409,2,1,1,1,2,1,0,NA,1,NA,1,NA,3,0,9.25,NA,0,1,1,456,7,64.29,64.29,2800,19.70802765,23572.17746,3.449299,20.60798107,64.57749939,14.81451953,23.05,100,2.02939785736174,132.200774708136,2667.79922529186,11
"16227","Uruguay","URY",20200410,2,1,1,1,2,1,0,NA,1,NA,1,NA,3,0,9.25,NA,0,1,1,473,7,64.29,64.29,2800,19.70802765,23572.17746,3.449299,20.60798107,64.57749939,14.81451953,23.05,101,2.02939785736174,137.129312361729,2662.87068763827,12
"16228","Uruguay","URY",20200411,2,1,1,1,2,1,0,NA,1,NA,1,NA,3,0,9.25,NA,0,1,1,494,7,64.29,64.29,2800,19.70802765,23572.17746,3.449299,20.60798107,64.57749939,14.81451953,23.05,102,2.02939785736174,143.217505933814,2656.78249406619,13
"16229","Uruguay","URY",20200412,2,1,1,1,2,1,0,NA,1,NA,1,NA,3,0,9.25,NA,0,1,1,501,7,64.29,64.29,2800,19.70802765,23572.17746,3.449299,20.60798107,64.57749939,14.81451953,23.05,103,2.02939785736174,145.246903791176,2654.75309620882,14
"16230","Uruguay","URY",20200413,2,1,1,1,2,1,0,NA,1,NA,1,NA,3,0,9.25,NA,0,1,1,512,8,64.29,64.29,2800,19.70802765,23572.17746,3.449299,20.60798107,64.57749939,14.81451953,23.05,104,2.31931183698485,148.43595756703,2651.56404243297,15
"16231","Uruguay","URY",20200414,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,521,8,NA,NA,2800,19.70802765,23572.17746,3.449299,20.60798107,64.57749939,14.81451953,23.05,105,2.31931183698485,151.045183383638,2648.95481661636,16
"16232","Uruguay","URY",20200415,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533,8,NA,NA,2800,19.70802765,23572.17746,3.449299,20.60798107,64.57749939,14.81451953,23.05,106,2.31931183698485,154.524151139116,2645.47584886088,17
"16233","Uruguay","URY",20200416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539,9,NA,NA,2800,19.70802765,23572.17746,3.449299,20.60798107,64.57749939,14.81451953,23.05,107,2.60922581660795,156.263635016854,2643.73636498315,18
"16234","Uruguay","URY",20200417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552,9,NA,64.29,2800,19.70802765,23572.17746,3.449299,20.60798107,64.57749939,14.81451953,23.05,108,2.60922581660795,160.032516751955,2639.96748324805,19
"16235","Uruguay","URY",20200418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,570,9,NA,64.29,2800,19.70802765,23572.17746,3.449299,20.60798107,64.57749939,14.81451953,23.05,109,2.60922581660795,165.25096838517,2634.74903161483,20
"16236","Uruguay","URY",20200419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588,9,NA,64.29,2800,19.70802765,23572.17746,3.449299,20.60798107,64.57749939,14.81451953,23.05,110,2.60922581660795,170.469420018386,2629.53057998161,21
"16237","Uruguay","URY",20200420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,592,10,NA,64.29,2800,19.70802765,23572.17746,3.449299,20.60798107,64.57749939,14.81451953,23.05,111,2.89913979623106,171.629075936879,2628.37092406312,22
"16238","Uruguay","URY",20200421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602,10,NA,64.29,2800,19.70802765,23572.17746,3.449299,20.60798107,64.57749939,14.81451953,23.05,112,2.89913979623106,174.52821573311,2625.47178426689,23
"16239","Uruguay","URY",20200422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613,12,NA,64.29,2800,19.70802765,23572.17746,3.449299,20.60798107,64.57749939,14.81451953,23.05,113,3.47896775547727,177.717269508964,2622.28273049104,24
"16300","United States","USA",20200301,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.75,0,0,1,1,69,1,9.52,9.52,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,61,0.0030610292617225,0.211211019058853,2899.78878898094,1
"16301","United States","USA",20200302,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1.75,0,0,1,1,89,2,14.29,14.29,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,62,0.00612205852344501,0.272431604293303,2899.72756839571,2
"16302","United States","USA",20200303,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1.25,0,0,1,1,103,6,19.05,19.05,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,63,0.018366175570335,0.315286013957418,2899.68471398604,3
"16303","United States","USA",20200304,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1.25,0,0,2,1,125,9,19.05,19.05,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,64,0.0275492633555025,0.382628657715313,2899.61737134228,4
"16304","United States","USA",20200305,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1.25,0,0,2,1,159,11,23.81,23.81,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,65,0.0336713218789476,0.486703652613878,2899.51329634739,5
"16305","United States","USA",20200306,2,0,0,0,0,0,0,0,0,0,0,0,3,1.6e+09,1.25,6.7e+09,8.26e+08,2,1,233,12,23.81,23.81,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,66,0.0367323511406701,0.713219817981344,2899.28678018202,6
"16306","United States","USA",20200307,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1.25,0,0,2,1,338,14,23.81,23.81,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,67,0.0428544096641151,1.03462789046221,2898.96537210954,7
"16307","United States","USA",20200308,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1.25,0,0,2,1,433,17,23.81,23.81,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,68,0.0520374974492826,1.32542567032584,2898.67457432967,8
"16308","United States","USA",20200309,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1.25,0,0,2,1,554,21,23.81,23.81,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,69,0.0642816144961726,1.69581021099427,2898.30418978901,9
"16309","United States","USA",20200310,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1.25,0,0,2,1,754,26,23.81,23.81,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,70,0.0795867608047851,2.30801606333877,2897.69198393666,10
"16310","United States","USA",20200311,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1.25,0,0,2,1,1025,28,23.81,23.81,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,71,0.0857088193282301,3.13755499326557,2896.86244500673,11
"16311","United States","USA",20200312,2,0,0,0,2,0,0,0,0,0,0,0,3,0,1.25,0,0,2,1,1312,30,33.33,33.33,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,72,0.0918308778516751,4.01607039137993,2895.98392960862,12
"16312","United States","USA",20200313,2,0,0,0,2,0,0,0,0,0,0,0,3,0,1.25,0,0,2,1,1663,40,33.33,33.33,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,73,0.1224411704689,5.09049166224453,2894.90950833776,13
"16313","United States","USA",20200314,2,0,0,0,2,0,0,0,0,0,1,1,3,0,1.25,0,0,3,1,2174,47,42.86,42.86,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,74,0.143868375300958,6.65467761498472,2893.34532238502,14
"16314","United States","USA",20200315,2,0,0,0,2,0,0,0,0,0,1,1,3,0,1.25,0,0,3,1,2951,57,42.86,42.86,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,75,0.174478667918183,9.03309735134311,2890.96690264866,15
"16315","United States","USA",20200316,2,0,0,0,2,0,0,0,0,0,1,1,3,0,0.25,0,0,3,1,3774,69,42.86,42.86,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,76,0.211211019058853,11.5523244337407,2888.44767556626,16
"16316","United States","USA",20200317,2,0,0,1,2,0,2,0,1,1,1,1,3,0,0.25,0,0,3,1,4661,85,66.67,66.67,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,77,0.260187487246413,14.2674573888886,2885.73254261111,17
"16317","United States","USA",20200318,2,0,0,1,2,0,2,0,1,1,1,1,3,1.92e+11,0.25,5.7458e+10,0,3,1,6427,108,66.67,66.67,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,78,0.330591160266031,19.6732350650905,2880.32676493491,18
"16318","United States","USA",20200319,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,9415,150,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,79,0.459154389258376,28.8195904991174,2871.18040950088,19
"16319","United States","USA",20200320,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,14250,150,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,80,0.459154389258376,43.6196669795457,2856.38033302045,20
"16320","United States","USA",20200321,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,19624,260,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,81,0.795867608047851,60.0696382320424,2839.93036176796,21
"16321","United States","USA",20200322,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,26747,340,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,82,1.04074994898565,81.8733496632918,2818.12665033671,22
"16322","United States","USA",20200323,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,35206,471,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,83,1.4417447822713,107.766596188202,2792.2334038118,23
"16323","United States","USA",20200324,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,46442,590,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,84,1.80600726441628,142.160320972917,2757.83967902708,24
"16324","United States","USA",20200325,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,55231,801,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,85,2.45188443863973,169.063707154196,2730.9362928458,25
"16325","United States","USA",20200326,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,69194,1050,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,86,3.21408072480863,211.804858735627,2688.19514126437,26
"16326","United States","USA",20200327,2,0,2,0,2,0,2,0,1,1,2,0,3,1.9576e+12,0.25,2.424e+11,0,3,1,85991,1296,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,87,3.96709392319237,263.22096724478,2636.77903275522,27
"16327","United States","USA",20200328,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,104686,1707,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,88,5.22517694976032,320.446909292682,2579.55309070732,28
"16328","United States","USA",20200329,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,124665,2191,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,89,6.70671511243401,381.603212912636,2518.39678708736,29
"16329","United States","USA",20200330,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,143025,2509,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,90,7.68012241766176,437.803710157861,2462.19628984214,30
"16330","United States","USA",20200331,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,164620,3170,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,91,9.70346275966034,503.906637064759,2396.09336293524,31
"16331","United States","USA",20200401,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,189618,4079,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,92,12.4859383585661,580.426246549298,2319.5737534507,32
"16332","United States","USA",20200402,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,216721,5138,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,93,15.7275683467302,663.389322629763,2236.61067737024,33
"16333","United States","USA",20200403,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,245540,6053,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,94,18.5284101212063,751.605124923344,2148.39487507666,34
"16334","United States","USA",20200404,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,277965,7157,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,95,21.907786426148,850.858998734696,2049.1410012653,35
"16335","United States","USA",20200405,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,312237,8501,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,96,26.021809753903,955.76659359245,1944.23340640755,36
"16336","United States","USA",20200406,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,337635,9647,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,97,29.529749287837,1033.51061478168,1866.48938521832,37
"16337","United States","USA",20200407,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,368196,10989,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,98,33.6376505570686,1127.05873004918,1772.94126995082,38
"16338","United States","USA",20200408,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,398809,12895,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,99,39.4719723299117,1220.76601883829,1679.23398116171,39
"16339","United States","USA",20200409,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,432132,14817,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,100,45.3552705709424,1322.76869692667,1577.23130307333,40
"16340","United States","USA",20200410,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,466033,16690,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,101,51.0885783781486,1426.54064992832,1473.45935007168,41
"16341","United States","USA",20200411,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,501560,18777,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,102,57.4769464473635,1535.28983650954,1364.71016349046,42
"16342","United States","USA",20200412,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,529951,20608,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,103,63.0816910255774,1622.1955182791,1277.8044817209,43
"16343","United States","USA",20200413,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,557571,22108,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,104,67.6732349181611,1706.74114648788,1193.25885351212,44
"16344","United States","USA",20200414,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,582594,23649,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,105,72.3902810104755,1783.33728170396,1116.66271829604,45
"16345","United States","USA",20200415,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,609516,26057,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,106,79.7612394727033,1865.74631148805,1034.25368851195,46
"16346","United States","USA",20200416,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,639664,30985,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,107,94.8459916744718,1958.03022167046,941.969778329536,47
"16347","United States","USA",20200417,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,671331,33284,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,108,101.883297947172,2054.96383530143,845.036164698569,48
"16348","United States","USA",20200418,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,702164,37054,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,109,113.423378263866,2149.34455052812,750.655449471879,49
"16349","United States","USA",20200419,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,735086,38910,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,110,119.104648573623,2250.11975588255,649.880244117451,50
"16350","United States","USA",20200420,2,0,2,0,2,0,2,0,1,1,2,0,3,0,0.25,0,0,3,1,759687,40682,76.19,76.19,2900,35.76608858,62794.58565,326.687501,18.70903998,65.48330596,15.80765406,17.25,111,124.528792425395,2325.42413675018,574.575863249815,51
